STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,DATA_SOURCE,YEAR
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-08,0.0,33.5,42.0,25.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-08,0.0,32.5,41.0,24.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-09,0.0,36.0,45.0,27.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-09,0.0,35.5,45.0,26.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-10,0.0,28.0,35.0,21.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-10,0.0,26.5,33.0,20.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-11,0.0,29.5,42.0,17.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-11,0.0,28.0,40.0,16.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-12,0.0,38.0,50.0,26.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-12,0.0,38.0,50.0,26.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-13,0.0,45.0,50.0,40.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-13,0.0,45.0,51.0,39.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-14,0.0,54.5,63.0,46.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-14,0.0,55.0,64.0,46.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-15,0.41,50.0,61.0,39.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-15,0.37,50.0,61.0,39.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-16,0.0,36.0,39.0,33.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-16,0.0,36.0,39.0,33.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-17,0.0,34.5,39.0,30.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-17,0.0,34.5,39.0,30.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-18,0.0,37.0,48.0,26.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-18,0.0,37.0,48.0,26.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-19,0.0,43.5,52.0,35.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-19,0.0,44.0,52.0,36.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-20,0.0,47.0,56.0,38.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-20,0.0,48.5,57.0,40.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-21,0.34,50.5,61.0,40.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-21,0.57,52.0,61.0,43.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-22,0.37,41.5,46.0,37.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-22,0.34,41.5,45.0,38.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-23,0.04,39.5,43.0,36.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-23,0.01,39.5,43.0,36.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-24,0.0,36.5,43.0,30.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-24,0.0,36.5,43.0,30.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-25,0.0,40.0,51.0,29.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-25,0.0,40.0,50.0,30.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-26,0.0,34.0,43.0,25.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-26,0.0,34.5,44.0,25.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-27,1.16,38.5,43.0,34.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-27,1.1,39.0,43.0,35.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-28,0.0,35.5,40.0,31.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-28,0.0,35.5,40.0,31.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-29,0.0,40.5,50.0,31.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-29,0.0,41.5,51.0,32.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-30,0.0,49.5,58.0,41.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-30,0.0,50.0,58.0,42.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2011-12-31,0.0,45.0,50.0,40.0,dailies,2011
USW00063838,"VERSAILLES 3 NNW, KY US",2011-12-31,0.0,46.5,51.0,42.0,dailies,2011
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-01,0.0,45.0,58.0,32.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-01,0.0,45.5,58.0,33.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-02,0.0,25.5,33.0,18.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-02,0.0,25.5,33.0,18.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-03,0.0,21.0,28.0,14.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-03,0.0,21.0,27.0,15.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-04,0.0,31.0,43.0,19.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-04,0.0,31.5,43.0,20.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-05,0.0,37.0,49.0,25.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-05,0.0,38.0,50.0,26.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-06,0.0,49.0,60.0,38.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-06,0.0,50.0,61.0,39.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-07,0.0,44.0,54.0,34.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-07,0.0,42.5,55.0,30.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-08,0.0,35.5,46.0,25.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-08,0.0,37.0,48.0,26.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-09,0.0,41.5,50.0,33.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-09,0.0,42.0,49.0,35.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-10,0.0,39.5,53.0,26.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-10,0.0,40.0,52.0,28.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-11,0.97,46.5,57.0,36.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-11,0.99,49.5,58.0,41.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-12,0.12,32.5,46.0,19.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-12,0.19,32.5,46.0,19.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-13,0.0,18.5,22.0,15.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-13,0.0,18.5,22.0,15.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-14,0.04,23.0,32.0,14.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-14,0.02,24.0,33.0,15.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-15,0.0,27.0,32.0,22.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-15,0.0,27.5,33.0,22.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-16,0.03,41.0,54.0,28.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-16,0.04,42.0,55.0,29.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-17,1.02,46.0,59.0,33.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-17,0.87,46.5,60.0,33.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-18,0.0,28.5,33.0,24.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-18,0.0,28.0,33.0,23.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-19,0.0,30.5,40.0,21.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-19,0.0,31.0,40.0,22.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-20,0.0,35.5,45.0,26.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-20,0.0,34.5,44.0,25.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-21,0.0,36.0,45.0,27.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-21,0.0,36.5,46.0,27.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-22,0.45,43.0,58.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-22,0.2,42.5,56.0,29.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-23,0.7,49.0,59.0,39.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-23,0.71,49.0,61.0,37.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-24,0.0,38.0,49.0,27.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-24,0.0,37.5,47.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-25,0.01,33.0,40.0,26.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-25,0.04,31.0,38.0,24.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-26,0.4,49.5,60.0,39.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-26,0.32,49.5,61.0,38.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-27,0.0,39.5,45.0,34.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-27,0.0,39.5,44.0,35.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-28,0.01,35.0,42.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-28,0.02,35.0,43.0,27.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-29,0.0,37.0,48.0,26.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-29,0.0,37.0,49.0,25.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-30,0.0,40.5,56.0,25.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-30,0.0,41.0,57.0,25.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-01-31,0.0,54.0,62.0,46.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-01-31,0.01,53.0,61.0,45.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-01,0.09,54.5,60.0,49.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-01,0.26,54.5,60.0,49.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-02,0.0,45.0,54.0,36.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-02,0.0,46.5,56.0,37.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-03,0.0,43.5,56.0,31.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-03,0.0,44.5,57.0,32.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-04,0.53,43.5,47.0,40.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-04,0.52,42.5,45.0,40.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-05,0.0,35.0,42.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-05,0.0,35.0,42.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-06,0.0,36.0,48.0,24.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-06,0.0,35.0,47.0,23.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-07,0.0,38.0,49.0,27.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-07,0.0,38.0,48.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-08,0.07,33.0,36.0,30.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-08,0.08,33.0,36.0,30.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-09,0.0,33.5,36.0,31.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-09,0.0,32.5,35.0,30.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-10,0.03,31.5,35.0,28.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-10,0.05,31.5,34.0,29.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-11,0.05,24.0,32.0,16.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-11,0.02,24.5,33.0,16.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-12,0.0,24.5,34.0,15.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-12,0.0,24.0,35.0,13.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-13,0.0,28.5,38.0,19.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-13,0.0,28.5,37.0,20.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-14,0.26,35.5,39.0,32.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-14,0.24,35.0,38.0,32.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-15,0.03,40.0,51.0,29.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-15,0.04,39.0,50.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-16,0.29,45.0,50.0,40.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-16,0.23,45.0,50.0,40.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-17,0.0,41.5,51.0,32.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-17,0.0,40.5,50.0,31.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-18,0.0,42.5,53.0,32.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-18,0.0,42.0,51.0,33.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-19,0.0,32.5,38.0,27.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-19,0.0,33.0,38.0,28.0,dailies,2012
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2012-02-20,0.0,33.0,46.0,20.0,dailies,2012
USW00063838,"VERSAILLES 3 NNW, KY US",2012-02-20,0.0,33.0,46.0,20.0,dailies,2012
